City ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Zelenoborsk,RU,2022-06-27 22:11:56,61.4669,64.0333,43.36,94,100,8.32
294,Jacmel,HT,2022-06-27 22:11:58,18.2342,-72.5347,91.24,73,88,7.31
295,Tessalit,ML,2022-06-27 22:11:59,20.1986,1.0114,93.09,28,41,3.49
296,Pravia,ES,2022-06-27 22:12:00,43.4906,-6.1508,60.06,77,75,1.14
297,Alofi,NU,2022-06-27 22:12:01,-19.0595,-169.9187,79.09,79,23,14.74
298,Emporia,US,2022-06-27 22:12:02,38.4039,-96.1817,82.51,39,0,0.0
299,Kushima,JP,2022-06-27 22:12:04,31.4583,131.2333,78.66,95,100,6.04
300,Evans,US,2022-06-27 22:08:01,33.5337,-82.1307,89.24,55,0,0.0
301,Kuruman,ZA,2022-06-27 22:12:06,-27.4524,23.4325,45.99,40,0,12.8
302,San Jorge,AR,2022-06-27 22:12:07,-31.8962,-61.8598,52.0,85,100,5.37
303,Argentan,FR,2022-06-27 22:12:08,48.75,-0.0167,52.97,84,82,1.57
304,Kurchatov,RU,2022-06-27 22:12:10,51.6601,35.6521,68.41,88,1,3.71
305,Yar-Sale,RU,2022-06-27 22:12:11,66.8333,70.8333,53.82,50,100,26.46
306,Beringovskiy,RU,2022-06-27 22:12:12,63.05,179.3167,50.95,74,100,8.01
307,Breyten,ZA,2022-06-27 22:12:13,-26.3018,29.987,44.55,67,40,9.26
308,Xuanzhou,CN,2022-06-27 22:12:14,30.9525,118.7553,80.83,76,100,6.2
309,Iquitos,PE,2022-06-27 22:12:15,-3.7481,-73.2472,86.04,66,20,3.44
310,Lima,PE,2022-06-27 22:12:16,-12.0432,-77.0282,61.39,40,40,17.27
311,Khatanga,RU,2022-06-27 22:12:17,71.9667,102.5,48.25,47,5,4.99
312,Nizhnyaya Omka,RU,2022-06-27 22:12:18,55.4338,74.9426,49.66,88,92,13.02
313,Afonso Bezerra,BR,2022-06-27 22:12:19,-5.4983,-36.5056,79.27,69,42,17.22
314,Cabo San Lucas,MX,2022-06-27 22:07:45,22.8909,-109.9124,92.5,69,0,11.5
315,Weligama,LK,2022-06-27 22:09:19,5.9667,80.4167,78.33,85,78,12.21
316,Sept-Iles,CA,2022-06-27 22:11:53,50.2001,-66.3821,59.52,98,75,0.0
317,Nishihara,JP,2022-06-27 22:12:23,26.1842,127.7558,82.06,86,75,10.36
318,Ahipara,NZ,2022-06-27 22:12:54,-35.1667,173.1667,57.9,88,100,9.1
319,Punta De Piedra,VE,2022-06-27 22:12:54,7.6176,-71.4916,81.55,76,31,2.26
320,Half Moon Bay,US,2022-06-27 22:08:17,37.4636,-122.4286,92.53,62,20,26.46
321,Kijang,KR,2022-06-27 22:12:56,35.2442,129.2139,74.34,96,99,17.18
322,Bria,CF,2022-06-27 22:12:57,6.5423,21.9863,68.13,93,100,1.74
323,Noumea,NC,2022-06-27 22:12:58,-22.2763,166.4572,78.78,99,99,7.07
324,Mangan,IN,2022-06-27 22:12:59,27.5167,88.5333,75.18,93,100,0.6
325,Hobyo,SO,2022-06-27 22:13:01,5.3505,48.5268,77.63,75,61,26.4
326,Nanortalik,GL,2022-06-27 22:13:02,60.1432,-45.2371,43.65,78,60,3.94
327,Coihaique,CL,2022-06-27 22:13:03,-45.5752,-72.0662,43.41,75,100,6.91
328,Saint Marys,US,2022-06-27 22:08:09,30.7305,-81.5465,88.02,67,0,10.36
329,Olenino,RU,2022-06-27 22:13:05,56.2092,33.4889,66.92,71,17,5.37
330,Necochea,AR,2022-06-27 22:13:06,-38.5473,-58.7368,50.61,63,0,9.28
331,Dalbandin,PK,2022-06-27 22:13:07,28.8947,64.4101,91.9,25,17,10.29
332,Hvittingfoss,NO,2022-06-27 22:13:09,59.4833,10.0167,65.12,44,100,3.06
333,Kazaki,RU,2022-06-27 22:13:10,52.6248,38.2649,68.79,91,6,6.49
334,Cervo,ES,2022-06-27 22:13:11,43.6702,-7.4101,54.97,79,48,3.56
335,Jiangkou,CN,2022-06-27 22:13:12,25.4872,119.1986,78.12,86,96,5.48
336,Laguna,US,2022-06-27 22:09:05,38.421,-121.4238,104.76,22,0,10.36
337,San Cristobal,VE,2022-06-27 22:13:14,7.7669,-72.225,73.58,66,37,3.98
338,Acajutla,SV,2022-06-27 22:13:16,13.5928,-89.8275,82.02,77,76,4.85
339,Christchurch,NZ,2022-06-27 22:09:30,-43.5333,172.6333,45.91,92,75,9.22
340,Karaton,ID,2022-06-27 22:13:18,-6.3424,106.1045,72.55,94,99,1.19
341,Barguzin,RU,2022-06-27 22:13:20,53.6167,109.6167,70.59,61,37,2.48
342,Pangnirtung,CA,2022-06-27 22:13:21,66.1451,-65.7125,41.0,93,75,11.5
343,Namtsy,RU,2022-06-27 22:13:22,62.7161,129.6658,65.93,83,98,7.09
344,Olafsvik,IS,2022-06-27 22:08:59,64.8945,-23.7142,46.44,87,86,18.41
345,Kedrovyy,RU,2022-06-27 22:12:14,56.1667,91.8167,68.41,84,99,12.64
346,Londoko,RU,2022-06-27 22:13:24,49.0333,131.9833,66.07,94,100,1.99
347,Katherine,AU,2022-06-27 22:13:25,-14.4667,132.2667,71.92,46,100,14.97
348,Caravelas,BR,2022-06-27 22:13:26,-17.7125,-39.2481,68.52,73,28,9.46
349,Porgera,PG,2022-06-27 22:13:27,-5.4667,143.2,45.84,98,100,1.16
350,Lar,IN,2022-06-27 22:13:28,26.2039,83.9717,89.19,59,100,5.23
351,Alexandria,EG,2022-06-27 22:09:02,31.2156,29.9553,76.51,68,0,13.56
352,Berlevag,NO,2022-06-27 22:13:30,70.8578,29.0864,59.0,66,6,2.3
353,Puntarenas,CR,2022-06-27 22:13:31,9.9763,-84.8384,75.45,84,100,1.25
354,Hvolsvollur,IS,2022-06-27 22:13:32,63.7533,-20.2243,50.83,80,98,4.05
355,Aklavik,CA,2022-06-27 22:13:33,68.2191,-135.0107,81.99,28,95,7.9
356,Vestmannaeyjar,IS,2022-06-27 22:13:34,63.4427,-20.2734,51.17,82,73,2.82
357,Itarema,BR,2022-06-27 22:13:35,-2.9248,-39.9167,78.28,84,46,11.72
358,Verkhnetulomskiy,RU,2022-06-27 22:13:36,68.6073,31.7962,51.93,76,0,4.38
359,Nyimba,ZM,2022-06-27 22:13:37,-14.5566,30.8149,61.47,67,54,11.61
360,Korla,CN,2022-06-27 22:13:38,41.7597,86.1469,84.25,19,0,11.97
361,Penticton,CA,2022-06-27 22:13:39,49.4806,-119.5858,90.59,15,82,4.32
362,Katobu,ID,2022-06-27 22:13:40,-4.9408,122.5276,73.08,96,94,3.51
363,Tandil,AR,2022-06-27 22:10:07,-37.3217,-59.1332,51.69,72,18,10.49
364,Coruripe,BR,2022-06-27 22:13:42,-10.1256,-36.1756,73.65,83,7,10.56
365,San Bartolome De Tirajana,ES,2022-06-27 22:14:13,27.9248,-15.5733,61.27,72,75,23.02
366,Saint-Francois,FR,2022-06-27 22:14:13,46.4154,3.9054,56.64,94,0,3.44
367,Fairbanks,US,2022-06-27 22:11:13,64.8378,-147.7164,78.03,42,75,4.61
368,Kondopoga,RU,2022-06-27 22:14:15,62.2057,34.2614,49.86,66,45,7.07
369,Emerald,AU,2022-06-27 22:10:52,-23.5333,148.1667,50.34,63,83,15.86
370,Salalah,OM,2022-06-27 22:14:17,17.0151,54.0924,82.49,94,100,2.3
371,Birin,NP,2022-06-27 22:14:19,26.8865,88.0718,63.64,92,100,0.92
372,Wanning,CN,2022-06-27 22:14:20,18.8003,110.3967,80.56,90,75,9.33
373,Makarov,RU,2022-06-27 22:14:20,48.6333,142.8,56.61,80,32,2.21
374,Vallenar,CL,2022-06-27 22:14:21,-28.5708,-70.7581,57.6,60,43,5.3
375,Guerrero Negro,MX,2022-06-27 22:14:23,27.9769,-114.0611,85.05,46,10,16.15
376,Semey,KZ,2022-06-27 22:14:24,50.4111,80.2275,58.12,65,0,6.04
377,Lida,BY,2022-06-27 22:14:25,53.8833,25.2997,67.28,82,67,5.19
378,Nicoya,CR,2022-06-27 22:14:26,10.1483,-85.452,73.49,93,100,2.62
379,Gutierrez Zamora,MX,2022-06-27 22:14:27,20.45,-97.0833,91.22,64,78,11.34
380,Priupskiy,RU,2022-06-27 22:14:28,53.9096,37.736,66.54,87,4,5.66
381,Grindavik,IS,2022-06-27 22:14:29,63.8424,-22.4338,50.47,81,0,12.66
382,Zheleznodorozhnyy,RU,2022-06-27 22:14:30,55.7503,38.0042,75.61,66,9,3.44
383,Filingue,NE,2022-06-27 22:14:31,14.3521,3.3168,90.45,40,40,18.52
384,Khani,GE,2022-06-27 22:14:32,41.9563,42.9566,54.97,95,72,2.53
385,Tacuarembo,UY,2022-06-27 22:12:12,-31.7333,-55.9833,55.13,93,100,3.58
386,Dagana,MR,2022-06-27 22:14:33,16.5165,-15.5068,90.88,33,26,15.1
387,Okha,RU,2022-06-27 22:14:34,53.5739,142.9478,51.82,85,17,8.97
388,Borova,UA,2022-06-27 22:13:09,50.1763,30.1043,74.25,79,49,3.91
389,Barra Do Garcas,BR,2022-06-27 22:14:36,-15.89,-52.2567,73.89,34,0,1.45
390,Smithers,CA,2022-06-27 22:10:12,54.7804,-127.1743,84.52,30,75,2.01
391,Shelburne,CA,2022-06-27 22:14:37,44.0787,-80.2041,59.9,68,98,15.28
392,Kahului,US,2022-06-27 22:13:57,20.8947,-156.47,84.22,65,40,21.85
393,Talara,PE,2022-06-27 22:14:40,-4.5772,-81.2719,70.56,68,0,13.8
394,Maxixe,MZ,2022-06-27 22:14:42,-23.8597,35.3472,66.15,70,83,12.21
395,Stornoway,GB,2022-06-27 22:14:42,58.2093,-6.3865,55.36,74,94,12.66
396,Taunggyi,MM,2022-06-27 22:14:43,20.7833,97.0333,63.28,95,100,4.05
397,Paamiut,GL,2022-06-27 22:10:31,61.994,-49.6678,39.92,84,98,7.58
398,Ancud,CL,2022-06-27 22:14:45,-41.8697,-73.8203,47.23,90,100,18.01
399,Imeni Poliny Osipenko,RU,2022-06-27 22:14:46,52.4201,136.4853,63.68,84,6,8.99
400,Qaqortoq,GL,2022-06-27 22:14:47,60.7167,-46.0333,45.3,70,12,3.78
401,Newport,GB,2022-06-27 22:14:48,51.5877,-2.9984,57.45,77,42,10.2
402,Svetlyy,RU,2022-06-27 22:14:49,54.675,20.1347,72.97,75,58,9.98
403,Hearst,CA,2022-06-27 22:14:49,49.6835,-83.6665,66.43,36,67,7.27
404,Lumajang,ID,2022-06-27 22:14:51,-8.1335,113.2248,71.8,93,51,2.3
405,Motygino,RU,2022-06-27 22:14:52,58.1831,94.7592,61.39,97,100,5.75
406,Ohara,JP,2022-06-27 22:14:53,35.25,140.3833,77.65,83,76,3.83
407,Mahajanga,MG,2022-06-27 22:14:54,-15.7167,46.3167,64.42,72,0,3.44
408,Teya,RU,2022-06-27 22:14:55,60.3778,92.6267,59.5,93,100,3.76
409,Arlit,NE,2022-06-27 22:14:56,18.7369,7.3853,95.67,18,64,4.07
410,Shiyan,CN,2022-06-27 22:14:57,32.6475,110.7781,73.18,84,0,5.77
411,Tongliao,CN,2022-06-27 22:14:58,43.6125,122.2653,67.39,88,100,20.65
412,Bandarbeyla,SO,2022-06-27 22:14:58,9.4942,50.8122,80.82,65,66,34.94
413,Chumikan,RU,2022-06-27 22:14:59,54.7183,135.315,49.87,82,59,2.98
414,Leningradskiy,RU,2022-06-27 22:15:31,69.3833,178.4167,44.01,65,16,6.4
415,Jeremie,HT,2022-06-27 22:15:31,18.65,-74.1167,83.86,68,100,4.38
416,Nyurba,RU,2022-06-27 22:15:33,63.2842,118.3319,51.98,74,59,4.27
417,Richards Bay,ZA,2022-06-27 22:15:34,-28.783,32.0377,58.73,85,5,4.16
418,Mayo,US,2022-06-27 22:15:35,38.8876,-76.5119,83.95,70,0,4.61
419,Soure,BR,2022-06-27 22:15:36,-0.7167,-48.5233,80.11,79,66,8.01
420,San Juan,AR,2022-06-27 22:11:25,-31.5375,-68.5364,50.72,56,100,3.0
421,Parrita,CR,2022-06-27 22:15:38,9.5201,-84.3225,75.15,87,100,4.47
422,Weinan,CN,2022-06-27 22:15:39,34.5036,109.5089,75.04,45,2,5.46
423,Kirkenes,NO,2022-06-27 22:15:40,69.7271,30.0458,58.15,58,100,9.22
424,Prince Rupert,CA,2022-06-27 22:15:10,54.3161,-130.3201,58.69,90,100,14.97
425,De Aar,ZA,2022-06-27 22:15:41,-30.6497,24.0123,48.58,44,0,2.21
426,Banda Aceh,ID,2022-06-27 22:15:42,5.5577,95.3222,78.48,84,100,11.54
427,Torres,BR,2022-06-27 22:11:46,-29.3353,-49.7269,64.83,90,100,3.89
428,Portland,US,2022-06-27 22:14:43,45.5234,-122.6762,95.56,30,0,7.0
429,Winnemucca,US,2022-06-27 22:15:44,40.973,-117.7357,96.85,9,0,5.75
430,Vaxjo,SE,2022-06-27 22:15:46,56.8777,14.8091,71.65,68,0,4.61
431,Aguimes,ES,2022-06-27 22:15:47,27.9054,-15.4461,67.66,78,75,24.16
432,Nara,JP,2022-06-27 22:15:47,34.6851,135.8049,83.97,67,70,1.3
433,Opuwo,NA,2022-06-27 22:15:48,-18.0607,13.84,57.02,39,0,8.3
434,Porto Novo,BJ,2022-06-27 22:15:50,6.4965,2.6036,80.42,89,87,3.91
435,Luau,AO,2022-06-27 22:15:51,-10.7073,22.2247,58.87,48,15,5.19
436,Ranong,TH,2022-06-27 22:15:52,9.9658,98.6348,79.45,86,63,6.24
437,Tacoronte,ES,2022-06-27 22:15:53,28.4769,-16.4102,63.39,83,75,20.0
438,Port-Gentil,GA,2022-06-27 22:15:54,-0.7193,8.7815,73.36,88,75,12.66
439,Karagaylinskiy,RU,2022-06-27 22:15:55,54.172,86.5521,53.13,91,85,12.24
440,Virginia Beach,US,2022-06-27 22:14:33,36.8529,-75.978,84.25,58,100,12.66
441,Samarai,PG,2022-06-27 22:15:57,-10.6167,150.6667,80.98,83,100,12.06
442,Saint-Pierre,RE,2022-06-27 22:15:58,-21.3393,55.4781,67.91,82,100,5.75
443,Tazovskiy,RU,2022-06-27 22:15:59,67.4667,78.7,50.97,72,100,16.55
444,Dakoro,NE,2022-06-27 22:15:59,14.5106,6.765,92.73,29,35,10.29
445,Yining,CN,2022-06-27 22:16:01,29.0361,114.5636,78.01,89,100,2.64
446,Swift Current,CA,2022-06-27 22:14:40,50.2834,-107.8014,76.64,35,2,8.97
447,Kikwit,CD,2022-06-27 22:16:03,-5.041,18.8162,74.68,39,16,2.51
448,Palanga,LT,2022-06-27 22:16:05,55.9175,21.0686,75.22,69,0,8.05
449,Omboue,GA,2022-06-27 22:16:06,-1.5746,9.2618,71.83,89,100,5.7
450,Asau,RO,2022-06-27 22:16:07,46.4333,26.4,67.28,100,100,5.01
451,Vao,NC,2022-06-27 22:16:08,-22.6667,167.4833,73.56,73,98,7.4
452,Tecolutilla,MX,2022-06-27 22:16:09,18.2833,-93.3167,83.62,72,76,12.95
453,Culpeper,US,2022-06-27 22:16:11,38.5004,-77.9664,83.75,58,0,4.61
454,Lalibela,ET,2022-06-27 22:16:12,12.0333,39.0333,63.86,57,82,0.65
455,Ondjiva,AO,2022-06-27 22:16:13,-17.0667,15.7333,54.27,43,0,7.76
456,Dali,CN,2022-06-27 22:16:14,25.7,100.1833,63.05,94,100,4.18
457,Otofuke,JP,2022-06-27 22:16:16,42.9917,143.2003,67.91,79,81,3.44
458,Pitimbu,BR,2022-06-27 22:16:16,-7.4706,-34.8086,73.99,86,46,17.13
459,Husavik,IS,2022-06-27 22:16:18,66.0449,-17.3389,45.46,99,100,6.67
460,Aykhal,RU,2022-06-27 22:16:19,66.0,111.5,42.3,74,100,12.71
461,Angoche,MZ,2022-06-27 22:16:50,-16.2325,39.9086,72.19,69,3,9.55
462,Thongwa,MM,2022-06-27 22:16:51,16.7619,96.5278,78.96,92,98,2.53
463,Soubre,CI,2022-06-27 22:16:52,5.7856,-6.6083,72.88,99,93,3.8
464,Kodinar,IN,2022-06-27 22:16:53,20.7903,70.7031,82.54,78,100,11.34
465,Bilibino,RU,2022-06-27 22:16:54,68.0546,166.4372,52.65,29,93,4.0
466,Innisfail,AU,2022-06-27 22:16:55,-17.5333,146.0333,67.77,83,100,13.22
467,Lerwick,GB,2022-06-27 22:16:57,60.1545,-1.1494,53.6,95,14,11.52
468,Russell,US,2022-06-27 22:16:59,32.3502,-85.1999,88.88,74,75,12.66
469,Dakar,SN,2022-06-27 22:14:29,14.6937,-17.4441,79.68,79,22,9.22
470,Nueva Loja,EC,2022-06-27 22:17:01,0.0847,-76.8828,86.02,54,75,4.61
471,Tari,NG,2022-06-27 22:17:02,12.4086,4.4914,84.06,51,100,16.44
472,Trelew,AR,2022-06-27 22:17:03,-43.249,-65.3051,48.76,46,100,12.24
473,Lixourion,GR,2022-06-27 22:17:05,38.2019,20.4314,77.85,62,0,2.1
474,Markivka,UA,2022-06-27 22:17:06,49.5229,39.5705,63.23,75,0,5.48
475,San Jeronimo,PE,2022-06-27 22:17:08,-11.9472,-75.2829,61.11,37,6,4.45
476,Den Helder,NL,2022-06-27 22:17:09,52.9599,4.7593,60.78,88,20,10.0
477,Moundsville,US,2022-06-27 22:17:09,39.9203,-80.7431,78.01,43,74,9.26
478,Isangel,VU,2022-06-27 22:17:11,-19.55,169.2667,78.37,70,2,8.41
479,Vostok,RU,2022-06-27 22:17:12,46.4856,135.8833,60.44,75,100,3.18
480,Balkanabat,TM,2022-06-27 22:17:17,39.5108,54.3671,81.63,59,53,4.18
481,Strangnas,SE,2022-06-27 22:17:18,59.3774,17.0312,72.07,80,0,7.81
482,Lazaro Cardenas,MX,2022-06-27 22:17:19,17.9583,-102.2,83.97,74,59,8.77
483,Guayaramerin,BO,2022-06-27 22:17:20,-10.8368,-65.3614,77.95,58,1,2.01
484,Teguise,ES,2022-06-27 22:17:21,29.0605,-13.564,66.42,68,75,20.71
485,Boueni,YT,2022-06-27 22:17:22,-12.9025,45.0761,78.78,64,7,16.11
486,Coquimbo,CL,2022-06-27 22:17:23,-29.9533,-71.3436,58.73,77,40,4.61
487,Beira,MZ,2022-06-27 22:17:24,-19.8436,34.8389,66.29,88,40,13.8
488,Sembe,CG,2022-06-27 22:17:25,1.6481,14.5806,70.11,98,100,2.57
489,Luoyang,CN,2022-06-27 22:17:26,34.6836,112.4536,79.32,59,0,4.54
490,Shizukuishi,JP,2022-06-27 22:17:27,39.6833,140.9833,70.07,99,100,3.36
491,Danielskuil,ZA,2022-06-27 22:17:28,-28.1887,23.5395,45.3,43,0,7.54
492,Siverek,TR,2022-06-27 22:17:29,37.755,39.3167,72.27,31,2,3.56
493,Nhulunbuy,AU,2022-06-27 22:17:30,-12.2333,136.7667,79.41,73,100,13.8
494,Merauke,ID,2022-06-27 22:13:51,-8.4667,140.3333,77.4,91,97,13.67
495,Faya,SA,2022-06-27 22:17:32,18.3851,42.4509,75.72,39,95,2.53
496,Urucara,BR,2022-06-27 22:17:33,-2.5364,-57.76,80.73,68,91,1.88
497,Ossora,RU,2022-06-27 22:17:33,59.2353,163.0719,60.39,76,1,6.35
498,Sioux Lookout,CA,2022-06-27 22:17:34,50.1001,-91.917,75.27,46,40,13.8
499,Zafra,ES,2022-06-27 22:17:35,38.4167,-6.4167,63.59,43,0,8.86
500,Hovd,MN,2022-06-27 22:17:36,48.0056,91.6419,71.78,36,96,8.86
501,Mana,GF,2022-06-27 22:17:37,5.6592,-53.7767,77.18,89,100,5.26
502,Werota,ET,2022-06-27 22:17:38,11.9167,37.7,60.48,90,77,4.38
503,Yakeshi,CN,2022-06-27 22:17:39,49.2833,120.7333,65.07,65,1,2.51
504,Mantua,IT,2022-06-27 22:17:40,45.1667,10.7833,81.64,72,0,7.81
505,Bowen,AU,2022-06-27 22:17:41,-20.0167,148.2333,62.02,63,72,16.55
506,Broken Hill,AU,2022-06-27 22:17:42,-31.95,141.4333,40.75,69,0,6.35
507,Pagsabangan,PH,2022-06-27 22:17:43,7.4811,125.7494,75.24,98,100,0.65
508,College,US,2022-06-27 22:17:44,64.8569,-147.8028,79.0,44,75,3.44
509,Kayes,ML,2022-06-27 22:17:51,14.0,-11.0,94.5,33,54,2.15
510,Klyuchi,RU,2022-06-27 22:18:16,52.2667,79.1667,52.75,73,1,7.81
511,Ballina,AU,2022-06-27 22:18:17,-28.8667,153.5667,54.01,70,96,15.03
512,Coari,BR,2022-06-27 22:18:17,-4.085,-63.1414,76.53,89,71,3.29
513,Puri,IN,2022-06-27 22:18:18,19.8,85.85,81.12,78,92,11.23
514,Barreirinha,BR,2022-06-27 22:18:19,-2.7933,-57.07,80.11,71,91,0.65
515,Komsomolskiy,UZ,2022-06-27 22:18:20,40.4272,71.7189,81.32,32,0,6.91
516,Lata,PT,2022-06-27 22:18:21,40.1629,-8.3327,60.82,89,0,3.47
517,Tazmalt,DZ,2022-06-27 22:18:22,36.3868,4.3989,72.68,53,53,5.21
518,Zelenoborskiy,RU,2022-06-27 22:18:24,66.845,32.3622,48.33,81,0,5.53
519,Tamiahua,MX,2022-06-27 22:18:25,21.2667,-97.45,85.42,65,66,10.63
520,Divnoye,RU,2022-06-27 22:18:26,45.9089,43.3547,70.27,49,100,6.82
521,Nosy Varika,MG,2022-06-27 22:18:27,-20.5833,48.5333,64.9,79,74,10.25
522,Saint George,US,2022-06-27 22:18:28,37.1041,-113.5841,105.26,14,0,6.91
523,Villamontes,BO,2022-06-27 22:18:28,-21.25,-63.5,69.04,54,5,5.35
524,Nuristan,AF,2022-06-27 22:18:29,35.3,70.8333,49.42,51,0,8.88
525,Tigil,RU,2022-06-27 22:18:30,57.8,158.6667,62.87,64,25,6.55
526,Aleksandrovsk-Sakhalinskiy,RU,2022-06-27 22:18:31,50.8975,142.1561,55.31,89,91,0.96
527,Kokopo,PG,2022-06-27 22:18:32,-4.352,152.2633,79.45,72,95,3.24
528,Petrozavodsk,RU,2022-06-27 22:18:33,61.7849,34.3469,56.66,72,10,6.71
529,Aguas Formosas,BR,2022-06-27 22:18:34,-17.0822,-40.9358,66.16,70,99,5.14
530,Kuching,MY,2022-06-27 22:15:29,1.55,110.3333,77.22,94,40,0.0
531,Kargasok,RU,2022-06-27 22:18:35,59.0556,80.8572,51.64,93,35,10.85
532,Mbandaka,CD,2022-06-27 22:18:36,0.0487,18.2603,70.25,95,99,3.11
533,Eseka,CM,2022-06-27 22:18:37,3.65,10.7667,71.06,99,94,1.1
534,Paraiso,CR,2022-06-27 22:18:39,9.8383,-83.8656,70.66,97,100,2.35
535,Metro,ID,2022-06-27 22:18:40,-5.1131,105.3067,74.12,94,100,3.91
536,Kholmogory,RU,2022-06-27 22:18:41,64.2229,41.656,39.85,80,6,6.26
537,Hlukhiv,UA,2022-06-27 22:18:42,51.6782,33.9162,68.5,83,0,4.47
538,Kilindoni,TZ,2022-06-27 22:18:43,-7.9139,39.6668,77.2,71,57,19.51
539,Cutervo,PE,2022-06-27 22:18:44,-6.379,-78.8157,59.76,56,15,3.98
540,Tyup,KG,2022-06-27 22:18:45,42.7276,78.3648,59.68,70,100,2.91
541,Itoman,JP,2022-06-27 22:18:46,26.1247,127.6694,82.78,85,40,10.36
542,Soe,ID,2022-06-27 22:18:47,-9.8607,124.284,63.03,91,76,5.53
543,Mbuyapey,PY,2022-06-27 22:18:48,-26.2,-56.75,65.32,88,5,3.69
544,Egvekinot,RU,2022-06-27 22:18:49,66.3167,-179.1667,37.02,99,100,5.23
545,Lewistown,US,2022-06-27 22:18:50,40.5992,-77.5714,80.82,67,0,13.8
546,Colac,AU,2022-06-27 22:18:51,-38.3333,143.5833,44.83,91,100,4.12
547,Skibbereen,IE,2022-06-27 22:18:52,51.55,-9.2667,56.1,97,100,25.21
548,Aanekoski,FI,2022-06-27 22:18:53,62.6946,25.818,65.86,100,40,4.25
549,Kushiro,JP,2022-06-27 22:18:54,42.975,144.3747,63.55,100,75,6.91
550,Baherden,TM,2022-06-27 22:18:55,38.4362,57.4316,91.44,33,1,10.02
551,San Quintin,MX,2022-06-27 22:18:56,30.4833,-115.95,78.08,55,1,8.25
552,Santo Tomas,PH,2022-06-27 22:18:57,14.1079,121.1414,79.48,92,84,3.38
553,Turukhansk,RU,2022-06-27 22:18:57,65.8167,87.9833,53.6,80,80,16.11
554,Sayyan,YE,2022-06-27 22:19:28,15.1718,44.3244,70.5,27,100,5.1
555,Tougan,BF,2022-06-27 22:19:29,13.0667,-3.0667,84.6,52,88,9.17
556,Mimoso Do Sul,BR,2022-06-27 22:19:30,-21.0642,-41.3664,59.65,76,55,2.24
557,Port Blair,IN,2022-06-27 22:19:32,11.6667,92.75,81.09,80,79,13.85
558,Iranshahr,IR,2022-06-27 22:19:32,27.2025,60.6848,93.9,32,51,1.25
559,Grants,US,2022-06-27 22:19:33,35.1473,-107.8514,62.83,82,100,10.36
560,Baracoa,CU,2022-06-27 22:19:34,20.3467,-74.4958,82.72,77,100,3.04
561,Dutlwe,BW,2022-06-27 22:19:35,-23.9833,23.9,54.72,45,18,13.67
562,Marawi,PH,2022-06-27 22:19:36,7.9986,124.2928,69.04,92,100,4.18
563,Havelock,US,2022-06-27 22:19:37,34.8791,-76.9013,84.18,72,83,7.0
564,Tucumcari,US,2022-06-27 22:19:38,35.1717,-103.725,78.64,41,75,10.36
565,Valladolid,ES,2022-06-27 22:19:39,41.5833,-4.6667,57.83,68,2,1.01
566,Del Rio,US,2022-06-27 22:19:40,29.3627,-100.8968,100.8,21,20,10.36
567,San Jose,US,2022-06-27 22:16:34,37.3394,-121.895,98.69,46,0,13.8
568,Chaiyo,TH,2022-06-27 22:19:41,14.6764,100.4686,81.23,89,97,6.58
569,Kitimat,CA,2022-06-27 22:19:43,54.0524,-128.6534,88.18,45,86,1.95
570,Turek,PL,2022-06-27 22:19:43,52.0155,18.5005,72.61,60,0,10.09
